tahun,bulan,kota_kabupaten,kecamatan,kelurahan,jenis_kelamin ,jumlah
2020,6,JAKARTA PUSAT,TANAH ABANG,GELORA,Perempuan,4
2020,6,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,Perempuan,10
2020,6,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,Perempuan,14
2020,6,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,Perempuan,17
2020,6,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,Perempuan,27
2020,6,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,Perempuan,11
2020,6,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,Perempuan,7
2020,6,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,Perempuan,11
2020,6,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,Perempuan,14
2020,6,JAKARTA PUSAT,JOHAR BARU,GALUR,Perempuan,6
2020,6,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,Perempuan,12
2020,6,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,Perempuan,50
2020,6,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,Perempuan,15
2020,6,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,Perempuan,14
2020,6,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,Perempuan,42
2020,6,JAKARTA UTARA,PENJARINGAN,PLUIT,Perempuan,28
2020,6,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,Perempuan,28
2020,6,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,Perempuan,47
2020,6,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,Perempuan,23
2020,6,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,Perempuan,14
2020,6,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,Perempuan,30
2020,6,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,Perempuan,24
2020,6,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,Perempuan,23
2020,6,JAKARTA UTARA,KOJA,KOJA,Perempuan,16
2020,6,JAKARTA UTARA,KOJA,TUGU UTARA,Perempuan,56
2020,6,JAKARTA UTARA,KOJA,LAGOA,Perempuan,28
2020,6,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Perempuan,23
2020,6,JAKARTA UTARA,KOJA,TUGU SELATAN,Perempuan,32
2020,6,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Perempuan,18
2020,6,JAKARTA UTARA,CILINCING,CILINCING,Perempuan,23
2020,6,JAKARTA UTARA,CILINCING,SUKAPURA,Perempuan,35
2020,6,JAKARTA UTARA,CILINCING,MARUNDA,Perempuan,20
2020,6,JAKARTA UTARA,CILINCING,KALI BARU,Perempuan,36
2020,6,JAKARTA UTARA,CILINCING,SEMPER TIMUR,Perempuan,30
2020,6,JAKARTA UTARA,CILINCING,ROROTAN,Perempuan,27
2020,6,JAKARTA UTARA,CILINCING,SEMPER BARAT,Perempuan,45
2020,6,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Perempuan,16
2020,6,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Perempuan,28
2020,6,JAKARTA UTARA,PADEMANGAN,ANCOL,Perempuan,21
2020,6,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Perempuan,21
2020,6,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,Perempuan,33
2020,6,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,Perempuan,30
2020,6,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,Perempuan,42
2020,6,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,Perempuan,49
2020,6,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,Perempuan,33
2020,6,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,Perempuan,25
2020,6,JAKARTA BARAT,CENGKARENG,KAPUK,Perempuan,72
2020,6,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,Perempuan,45
2020,6,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,Perempuan,5
2020,6,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,Perempuan,10
2020,6,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,Perempuan,11
2020,6,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,Perempuan,28
2020,6,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Perempuan,15
2020,6,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Perempuan,20
2020,6,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Perempuan,24
2020,6,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Perempuan,8
2020,6,JAKARTA BARAT,TAMAN SARI,KRUKUT,Perempuan,8
2020,6,JAKARTA BARAT,TAMAN SARI,MAPHAR,Perempuan,15
2020,6,JAKARTA BARAT,TAMAN SARI,TANGKI,Perempuan,1
2020,6,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,Perempuan,0
2020,6,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,Perempuan,14
2020,6,JAKARTA BARAT,TAMAN SARI,GLODOK,Perempuan,0
2020,6,JAKARTA BARAT,TAMAN SARI,PINANGSIA,Perempuan,6
2020,6,JAKARTA BARAT,TAMBORA,TAMBORA,Perempuan,1
2020,6,JAKARTA BARAT,TAMBORA,KALI ANYAR,Perempuan,11
2020,6,JAKARTA BARAT,TAMBORA,DURI UTARA,Perempuan,4
2020,6,JAKARTA BARAT,TAMBORA,TANAH SEREAL,Perempuan,9
2020,6,JAKARTA BARAT,TAMBORA,KERENDANG,Perempuan,23
2020,6,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,Perempuan,25
2020,6,JAKARTA BARAT,TAMBORA,ANGKE,Perempuan,13
2020,6,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,Perempuan,13
2020,6,JAKARTA BARAT,TAMBORA,PEKOJAN,Perempuan,14
2020,6,JAKARTA BARAT,TAMBORA,ROA MALAKA,Perempuan,1
2020,6,JAKARTA BARAT,TAMBORA,DURI SELATAN,Perempuan,1
2020,6,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,Perempuan,32
2020,6,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,Perempuan,24
2020,6,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,Perempuan,16
2020,6,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,Perempuan,18
2020,6,JAKARTA BARAT,KEBON JERUK,DURI KEPA,Perempuan,30
2020,6,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,Perempuan,18
2020,6,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,Perempuan,7
2020,6,JAKARTA BARAT,KALI DERES,KALIDERES,Perempuan,44
2020,6,JAKARTA BARAT,KALI DERES,SEMANAN,Perempuan,42
2020,6,JAKARTA BARAT,KALI DERES,TEGAL ALUR,Perempuan,45
2020,6,JAKARTA BARAT,KALI DERES,KAMAL,Perempuan,63
2020,6,JAKARTA BARAT,KALI DERES,PEGADUNGAN,Perempuan,60
2020,6,JAKARTA BARAT,PAL MERAH,PALMERAH,Perempuan,34
2020,6,JAKARTA BARAT,PAL MERAH,SLIPI,Perempuan,11
2020,6,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Perempuan,15
2020,6,JAKARTA BARAT,PAL MERAH,JATI PULO,Perempuan,24
2020,6,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Perempuan,13
2020,6,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,Perempuan,13
2020,6,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Perempuan,42
2020,6,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Perempuan,28
2020,6,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Perempuan,29
2020,6,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Perempuan,36
2020,6,JAKARTA BARAT,KEMBANGAN,JOGLO,Perempuan,40
2020,6,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Perempuan,9
2020,6,JAKARTA SELATAN,TEBET,TEBET TIMUR,Perempuan,10
2020,6,JAKARTA SELATAN,TEBET,TEBET BARAT,Perempuan,11
2020,6,JAKARTA SELATAN,TEBET,MENTENG DALAM,Perempuan,12
2020,6,JAKARTA SELATAN,TEBET,KEBON BARU,Perempuan,16
2020,6,JAKARTA SELATAN,TEBET,BUKIT DURI,Perempuan,13
2020,6,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,Perempuan,10
2020,6,JAKARTA SELATAN,TEBET,MANGGARAI,Perempuan,16
2020,6,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Perempuan,0
2020,6,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,Perempuan,4
2020,6,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Perempuan,5
2020,6,JAKARTA SELATAN,SETIA BUDI,KARET,Perempuan,3
2020,6,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Perempuan,9
2020,6,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Perempuan,3
2020,6,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Perempuan,0
2020,6,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,Perempuan,1
2020,6,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,Perempuan,9
2020,6,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,Perempuan,5
2020,6,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,Perempuan,29
2020,6,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,Perempuan,5
2020,6,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,Perempuan,5
2020,6,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,Perempuan,4
2020,6,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,Perempuan,15
2020,6,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,Perempuan,19
2020,6,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,Perempuan,26
2020,6,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,Perempuan,20
2020,6,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,Perempuan,29
2020,6,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,Perempuan,29
2020,6,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,Perempuan,15
2020,6,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,Perempuan,26
2020,6,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,Perempuan,17
2020,6,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,Perempuan,5
2020,6,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,Perempuan,19
2020,6,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,Perempuan,15
2020,6,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,Perempuan,20
2020,6,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Perempuan,14
2020,6,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Perempuan,14
2020,6,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Perempuan,17
2020,6,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Perempuan,10
2020,6,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Perempuan,0
2020,6,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Perempuan,1
2020,6,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,Perempuan,5
2020,6,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,Perempuan,1
2020,6,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,Perempuan,2
2020,6,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,Perempuan,1
2020,6,JAKARTA SELATAN,KEBAYORAN BARU,PULO,Perempuan,0
2020,6,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,Perempuan,2
2020,6,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,Perempuan,17
2020,6,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Perempuan,13
2020,6,JAKARTA SELATAN,PANCORAN,PANCORAN,Perempuan,6
2020,6,JAKARTA SELATAN,PANCORAN,KALIBATA,Perempuan,27
2020,6,JAKARTA SELATAN,PANCORAN,RAWA JATI,Perempuan,6
2020,6,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Perempuan,11
2020,6,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Perempuan,20
2020,6,JAKARTA SELATAN,PANCORAN,CIKOKO,Perempuan,2
2020,6,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,Perempuan,36
2020,6,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,Perempuan,32
2020,6,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,Perempuan,21
2020,6,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,Perempuan,30
2020,6,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,Perempuan,27
2020,6,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,Perempuan,23
2020,6,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,Perempuan,13
2020,6,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,Perempuan,32
2020,6,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,Perempuan,47
2020,6,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,Perempuan,25
2020,6,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,Perempuan,22
2020,6,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,Perempuan,23
2020,6,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,Perempuan,16
2020,6,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,Perempuan,18
2020,6,JAKARTA TIMUR,MATRAMAN,PAL MERIAM,Perempuan,5
2020,6,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Perempuan,10
2020,6,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Perempuan,21
2020,6,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Perempuan,27
2020,6,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Perempuan,32
2020,6,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Perempuan,17
2020,6,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Perempuan,23
2020,6,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Perempuan,21
2020,6,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,Perempuan,43
2020,6,JAKARTA TIMUR,PULO GADUNG,JATI,Perempuan,14
2020,6,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,Perempuan,20
2020,6,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,Perempuan,25
2020,6,JAKARTA TIMUR,JATINEGARA,BALI MESTER,Perempuan,3
2020,6,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,Perempuan,10
2020,6,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,Perempuan,12
2020,6,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,Perempuan,32
2020,6,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,Perempuan,31
2020,6,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,Perempuan,24
2020,6,JAKARTA TIMUR,KRAMATJATI,KRAMAT JATI,Perempuan,25
2020,6,JAKARTA TIMUR,KRAMATJATI,KAMPUNG TENGAH,Perempuan,37
2020,6,JAKARTA TIMUR,KRAMATJATI,DUKUH,Perempuan,19
2020,6,JAKARTA TIMUR,KRAMATJATI,BATU AMPAR,Perempuan,30
2020,6,JAKARTA TIMUR,KRAMATJATI,BALE KAMBANG,Perempuan,25
2020,6,JAKARTA TIMUR,KRAMATJATI,CILILITAN,Perempuan,36
2020,6,JAKARTA TIMUR,KRAMATJATI,CAWANG,Perempuan,20
2020,6,JAKARTA TIMUR,PASAR REBO,GEDONG,Perempuan,30
2020,6,JAKARTA TIMUR,PASAR REBO,BARU,Perempuan,29
2020,6,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,Perempuan,40
2020,6,JAKARTA TIMUR,PASAR REBO,KALISARI,Perempuan,43
2020,6,JAKARTA TIMUR,PASAR REBO,PEKAYON,Perempuan,34
2020,6,JAKARTA TIMUR,CAKUNG,JATINEGARA,Perempuan,70
2020,6,JAKARTA TIMUR,CAKUNG,RAWA TERATE,Perempuan,18
2020,6,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Perempuan,94
2020,6,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,Perempuan,61
2020,6,JAKARTA TIMUR,CAKUNG,PULO GEBANG,Perempuan,104
2020,6,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,Perempuan,32
2020,6,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Perempuan,45
2020,6,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,Perempuan,25
2020,6,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,Perempuan,41
2020,6,JAKARTA TIMUR,DUREN SAWIT,KLENDER,Perempuan,46
2020,6,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,Perempuan,52
2020,6,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,Perempuan,17
2020,6,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,Perempuan,20
2020,6,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Perempuan,37
2020,6,JAKARTA TIMUR,MAKASAR,MAKASAR,Perempuan,12
2020,6,JAKARTA TIMUR,MAKASAR,PINANG RANTI,Perempuan,22
2020,6,JAKARTA TIMUR,MAKASAR,KEBON PALA,Perempuan,34
2020,6,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Perempuan,29
2020,6,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Perempuan,23
2020,6,JAKARTA TIMUR,CIRACAS,CIRACAS,Perempuan,50
2020,6,JAKARTA TIMUR,CIRACAS,CIBUBUR,Perempuan,53
2020,6,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Perempuan,44
2020,6,JAKARTA TIMUR,CIRACAS,SUSUKAN,Perempuan,19
2020,6,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Perempuan,41
2020,6,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Perempuan,21
2020,6,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Perempuan,18
2020,6,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,Perempuan,10
2020,6,JAKARTA TIMUR,CIPAYUNG,MUNJUL,Perempuan,24
2020,6,JAKARTA TIMUR,CIPAYUNG,SETU,Perempuan,17
2020,6,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,Perempuan,18
2020,6,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,Perempuan,21
2020,6,JAKARTA TIMUR,CIPAYUNG,CEGER,Perempuan,20
